Token,Coefficient
handelswaren,-0.0
handelszeitung,0.0
handelszwecken,0.0
handelt,0.0
handensein,0.0
handful,-0.01
handgefertig,0.0
handgesellschaft,0.0
handguilloché,0.0
handhabung,0.0
handheld,0.0
handhold,0.0
handi,0.0
handian,0.0
handicap,-0.0
handicapped,0.0
handicapées,0.0
handicraft,0.0
handing,0.0
handingover,0.0
handlauf,0.0
handle,-0.03
handledby,0.0
handler,0.0
handles,0.0
handlichkeit,0.0
handline,-0.0
handling,-0.03
handlowe,0.0
handlung,0.0
handlungen,0.01
handlungsunfähigkeit,0.0
handmade,0.0
handout,0.0
handover,0.01
handpicked,0.0
handpiece,0.0
handrail,0.0
hands,0.0
handschin,0.0
handschuhen,0.0
handset,0.01
handsfree,0.0
handshake,-0.0
handsmexico,0.0
handsome,0.0
handsomely,0.0
handssssssss,0.0
handsssssssssssssss,0.0
handte,0.01
handwash,0.0
handwerk,0.0
handwerkermarken,0.0
handwerkstadt,0.0
handwound,0.0
handwriting,-0.0
handwritten,0.0
handy,0.0
handyclinic,0.0
handystar,0.0
handänderungen,0.0
hane,0.0
haneda,0.0
hanel,0.0
hanesco,0.0
hang,-0.0
hangar,0.0
hange,0.0
hanger,0.0
hanghzou,0.0
hanging,0.0
hanglung,0.0
hangover,-0.01
hangzhou,-0.01
hanh,0.0
hanhart,0.0
hanhun,0.0
hani,0.0
haniel,0.0
hanil,0.0
hanim,0.0
hanimann,0.0
hanjiang,0.0
hanjin,0.0
hank,0.0
hanka,-0.01
hankar,-0.01
hanke,0.0
hanko,0.04
hankook,0.0
hanmi,0.0
hann,-0.02
hanna,0.0
hannah,0.0
hannam,0.0
hannan,0.0
hanne,0.01
hanneli,0.0
hannes,0.01
hannewald,0.0
hannifin,0.0
hannig,0.0
hanniﬁn,0.0
hanno,0.0
hannover,0.0
hannoversche,0.0
hanns,0.0
hannsen,0.0
hannu,0.0
hanny,0.0
hanoi,0.0
hanover,-0.02
hanovre,0.0
hanro,-0.01
hans,-0.03
hansa,-0.0
hansabiome,0.0
hansainv,0.0
hansastraße,-0.0
hansaton,0.02
hanse,0.0
hanseata,0.0
hanseatic,0.0
hanseatische,0.0
hansecenter,-0.0
hansel,0.0
hansen,-0.07
hansenet,0.0
hansennon,0.0
hanser,0.0
hanserud,0.0
hansestraße,-0.0
hansewerk,0.0
hansgeorg,0.0
hansgrohe,0.0
hanshin,0.0
hansjoerg,0.0
hansjuerg,0.0
hansjörg,-0.01
hansjürg,0.0
hanslin,0.01
hansluxembourg,0.0
hansluz,0.0
hansmann,-0.0
hanson,-0.0
hanspeter,-0.01
hanspeterplozza,0.0
hansrudolf,0.0
hansruedi,-0.06
hansson,0.0
hansueli,-0.04
hansung,0.0
hant,0.0
hantila,0.0
hantory,0.0
hany,0.0
hanyu,0.0
hanz,0.0
hanza,0.0
hao,0.0
haofeng,0.0
hap,-0.01
hapag,0.0
hape,0.0
haphazardly,0.0
hapi,0.01
hapis,0.0
haploid,0.0
happart,0.0
happel,0.0
happen,-0.02
happening,-0.0
happier,0.0
happily,0.0
happiness,-0.0
happy,0.0
hapsite,0.01
hapten,0.0
haptic,0.0
har,0.01
harajuku,0.0
harald,0.03
haraldsvej,0.0
haran,0.0
harano,-0.02
harare,0.0
harari,0.0
harashtra,0.0
harass,0.0
harassment,-0.0
harawa,0.0
harbaksfjellet,0.0
harbaugh,0.0
harbin,0.0
harbinger,0.0
harbiye,0.0
harbor,0.0
harboring,0.0
harborside,0.0
harbour,-0.0
harbourclub,0.0
harbourfront,0.0
harbourmaster,0.0
harbourv,0.0
harbourview,0.0
harburg,-0.01
harco,0.0
harcourt,-0.0
hard,-0.02
hardaway,0.0
hardbrücke,0.0
hardcopie,0.0
hardcopy,-0.25
harddisk,0.0
harde,0.0
hardegger,0.0
hardegsen,0.0
harden,-0.01
hardened,0.0
hardener,0.0
hardening,0.0
hardgood,0.0
hardie,0.0
hardiness,0.0
harding,0.0
hardinxveld,-0.01
hardline,0.0
hardly,-0.0
hardman,0.0
hardness,0.0
hardship,-0.01
hardstone,0.0
hardstr,0.0
hardstrasse,0.01
hardt,-0.0
hardturmstrasse,0.0
hardware,-0.02
hardwarebased,0.0
hardwarevehicleswork,0.0
hardwick,0.0
hardwire,0.0
hardwood,-0.0
hardwork,0.0
hardworke,0.0
hardworking,0.0
hardy,-0.01
hare,-0.01
harecapitalcomprise,0.0
hareholder,0.0
hareket,0.0
harelbeke,0.0
harer,0.0
harford,0.0
hari,0.0
haribo,0.0
haridwar,0.0
harig,0.01
haring,0.0
hariolf,0.0
hariri,0.0
harish,0.0
haritonevsky,0.0
hark,0.0
harkebrügge,-0.01
harken,0.0
harkisandas,0.0
harlak,0.0
harlan,0.0
harland,0.0
harlem,-0.0
harlequin,0.0
harles,0.0
harley,0.0
harlow,0.0
harm,-0.0
harmaceutical,0.0
harman,0.0
harmann,-0.01
harmful,0.01
harmfully,0.0
harmless,-0.0
harmlessly,0.0
harmlessness,0.0
harmoni,0.0
harmonic,0.0
harmonious,-0.01
harmoniously,0.0
harmonisation,0.01
harmonise,0.01
harmonised,-0.0
harmonising,0.0
harmonization,0.0
harmonize,0.01
harmonized,0.0
harmonizing,0.0
harmony,-0.01
harnes,0.0
harness,0.02
harnessed,0.0
harnessing,0.0
harnett,0.0
harnisch,0.0
harold,0.0
haroshije,0.0
harp,0.0
harpa,0.0
harpen,-0.0
harper,-0.01
harpoon,0.0
harputluoglu,0.0
harrah,0.0
harrel,0.0
harrell,0.0
harri,0.0
harrier,0.0
harrieth,-0.02
harris,0.03
harrisburg,0.0
harrismith,0.0
harrison,0.03
harro,0.0
harrod,0.0
harrods,0.0
harrogate,0.0
harrow,0.0
harrowing,-0.0
harry,-0.01
harsch,0.0
harsewinkel,0.0
harsh,0.01
harsher,0.0
harshly,0.0
harshness,0.0
harsinghar,0.0
harstad,0.0
harstrick,0.0
harsum,0.0
hart,0.0
harta,0.0
hartan,0.0
hartchrom,0.05
harte,0.0
hartec,0.01
hartek,-0.0
harten,0.0
hartert,0.0
hartford,0.0
harting,0.0
hartingglobal,0.0
hartlev,0.0
hartley,0.0
hartman,0.0
hartmann,-0.01
hartmei,0.0
hartmeier,0.0
hartmetallbohrer,0.01
hartmut,0.04
hartog,0.01
harton,-0.0
hartosholiki,0.0
hartsﬁ,0.0
hartung,0.0
hartvig,0.0
hartwall,-0.01
hartweg,0.0
hartwegii,0.0
hartwig,0.0
hartz,0.0
hartzel,0.0
haruku,0.0
harvard,-0.01
harvardbusiness,0.0
harvel,0.0
harvest,-0.01
harvestable,0.0
harvested,0.0
harvester,0.0
harvesting,0.0
harvestt,0.0
harvey,0.0
hary,0.0
haryana,0.02
hasa,0.0
hasachieve,0.0
hasan,0.0
hasani,0.0
hasanovic,0.0
hasanuddin,0.0
hasbeen,0.0
hasbro,0.0
hascher,0.0
hasconducte,0.0
hasdevelope,0.0
hasdriven,0.0
hasdrubal,0.0
hasegawa,0.0
haseither,0.0
hasek,0.0
hasel,0.0
hasenböhler,0.0
hasenfratz,0.0
hasenjäger,0.0
hasenwinkel,0.0
hashmie,0.0
hashtag,0.0
hasi,0.0
hasin,0.0
hasincrease,0.0
haskin,0.0
haskins,0.0
haslach,-0.01
hasle,0.0
haslemere,0.0
haslen,0.0
hasler,-0.06
haslital,0.0
hasmade,0.0
hasmastere,0.0
haspel,0.0
hasregaine,0.0
hass,0.0
hassa,0.0
hassan,0.0
hassanicor,0.0
hassas,0.0
hasselblad,0.0
hasselbruch,0.0
hassell,0.0
hassellunden,0.0
hasselt,0.0
hassia,0.0
hassigne,0.0
hassle,-0.0
hasspawne,0.0
hast,0.0
hastelloy,0.0
hastelloymultipurpose,0.0
hasten,0.0
hastewell,0.0
hasthe,0.0
hastherefore,0.0
hastily,0.0
hastings,0.0
hasty,0.0
haszkovó,0.0
hat,-0.01
hatai,0.0
hatane,0.0
hatay,0.0
hatch,0.0
hatchery,0.0
hatchett,0.0
hate,0.0
hatebur,0.0
hatfield,0.0
hathaway,0.0
hatherley,0.0
hati,0.0
haton,-0.01
hatot,0.0
hatswil,0.0
hatt,0.01
hattan,0.0
hatte,-0.0
hatteland,0.0
hatten,-0.01
hattersheim,0.0
hattingen,0.0
hatto,0.0
hatton,0.0
hatzfelderstrasse,0.0
hatzifotis,0.0
hau,0.0
haubrich,0.0
hauck,0.01
haudenschild,0.0
haueis,0.01
hauenstein,0.0
haueter,-0.01
hauff,0.0
hauge,0.0
haugg,0.0
haugland,0.0
haugstad,0.0
hauke,0.0
haukeland,0.0
haul,-0.04
haulage,0.0
haulier,0.0
haunch,0.0
hauni,0.0
haunt,0.0
hauppauge,-0.01
haupt,0.0
hauptaufgabe,0.0
hauptbahnhof,-0.0
hauptbüro,0.0
haupten,0.0
hauptgasse,-0.0
hauptgeschäft,0.0
hauptgrund,-0.0
hauptkunden,0.0
hauptregister,0.0
hauptrubrik,-0.0
hauptsegment,0.0
hauptsitz,-0.01
hauptstrasse,-0.01
hauptstraße,-0.0
hauptsächlich,-0.02
hauptunterscheidungsmerkmal,0.0
hauptursache,0.0
hauptverwaltung,-0.01
hauptwachstumstreiber,0.0
hauptwil,0.0
hauptziel,0.0
haus,0.0
hause,0.0
hausen,-0.0
hausentwässerungssysteme,0.0
hauser,0.04
hausgeräte,0.0
haushahn,0.0
haushalt,0.0
haushaltgeräten,0.0
haushalts,0.0
haushaltsbranche,0.0
haushaltsgeräte,0.0
haushaltsgeräten,0.0
haushalttechnik,-0.2
hausham,-0.0
hausheer,0.01
hausimollstrasse,-0.0
hausin,0.0
hausladen,0.0
hausmann,0.01
hausse,-0.03
haussener,0.0
haussmann,0.0
hausstrasse,0.0
haust,0.0
hauste,0.0
haustechnik,0.0
haustive,0.0
hauswartsentschädigung,0.0
hauswirth,-0.01
haut,-0.0
haute,0.01
hautement,-0.0
hauterive,0.0
hautes,0.0
hauteur,-0.01
hautpierre,0.0
hauzer,0.0
hauß,0.0
hav,0.0
hava,-0.0
havana,0.0
havanna,0.0
havas,0.0
havdrup,0.0
have,-0.0
havea,0.0
havealsobeen,0.0
havean,0.0
haveanalyze,0.0
haveapproximately,0.0
haveattende,0.0
havebeen,0.0
haveconfirme,0.0
havefulfille,0.0
havel,0.0
havelaar,0.0
havelange,0.0
havelland,0.0
havelpark,-0.0
havelpassage,-0.0
havemore,0.0
haven,0.0
haveresulte,0.0
haverford,0.0
haverland,0.0
haveshown,0.0
havetftcolorscreen,-0.0
haveto,0.0
havilland,0.0
having,-0.01
havingbeen,0.0
havior,0.0
haviour,-0.0
havioural,0.0
havn,-0.02
havoc,0.0
havre,0.0
haw,0.0
hawai,0.0
hawaii,-0.0
hawaiian,0.0
hawally,0.0
hawe,0.0
hawesko,0.0
hawk,0.0
hawker,0.0
hawkeye,0.0
hawkin,0.0
hawkins,0.0
hawks,0.0
hawksbill,-0.0
hawkstone,0.0
hawthorn,-0.0
hawthorne,0.0
haxel,0.0
haxi,0.0
hay,0.01
haya,0.0
hayashi,0.0
haydar,0.0
hayden,0.0
haydon,0.0
hayek,0.0
hayer,0.0
hayes,0.0
hayezira,0.0
hayirligil,0.0
haymaking,0.0
hayman,-0.0
haymo,0.0
hayoz,0.0
hays,0.0
haystack,0.0
hayter,0.0
hayward,-0.0
hazard,0.01
hazardous,-0.04
hazardouse,0.0
hazardousmaterial,0.0
haze,0.0
hazel,0.0
hazelnut,0.0
hazelton,0.0
hazelwood,-0.0
hazem,0.0
hazir,0.0
hazleton,0.0
hazmat,0.0
hazout,0.0
hazra,0.0
hazy,0.0
haïti,0.0
hb,0.01
hbap,-0.0
hbbtv,0.0
hbc,0.0
hbcag,0.0
hbct,0.0
hbcus,0.0
hbf,-0.0
hbfs,0.0
hbl,0.0
hbm,0.01
hbmn,0.0
hbo,0.0
hbs,0.0
hbsag,0.0
hbsc,0.0
hbszn,0.01
hbtc,0.0
hbv,0.0
hc,-0.0
hca,0.0
hcap,0.0
hcb,0.0
hcba,0.0
hcc,0.0
hcf,0.0
hcfa,0.0
hcfc,0.0
hcfcs,0.0
hcg,0.0
hcho,0.0
hci,0.19
hcl,0.0
hcli,0.0
hcm,0.0
hcmc,-0.0
hcmly,0.0
hcn,0.01
hcome,0.0
hcp,0.0
hcpi,0.0
hcps,0.0
hcroi,0.0
hcs,-0.01
hcsg,0.0
hct,0.0
hcv,0.0
hcz,-0.01
hd,-0.01
hdd,0.0
hde,0.0
hdec,0.0
hdep,0.0
hdf,0.0
hdfs,0.0
hdi,0.0
hdiinnggse,0.0
hdil,0.0
hdis,0.0
hdiss,0.0
hdl,0.0
hdlc,0.0
hdm,-0.0
hdmi,0.0
hdpe,0.0
hdr,0.0
hds,0.0
hdspa,0.0
hdtelecom,0.0
hdtv,0.0
hdtvs,0.0
he,0.0
head,-0.03
headache,0.0
headband,0.0
headcount,-0.06
headed,0.0
headend,0.0
header,0.01
headgear,0.0
headhunte,-0.0
headhunter,0.0
headhunting,0.0
heading,-0.0
headlamp,-0.0
headland,0.0
headless,0.0
headlight,-0.0
headlightsshine,0.0
headline,-0.01
headliner,0.0
headlinetitle,0.0
headlong,-0.0
headmaarek,0.0
headmaster,0.0
headmistress,0.0
headof,0.0
headoffice,-0.0
headphone,0.0
headpiece,0.0
headquar,0.0
headquart,0.0
headquarte,0.0
headquartear,0.0
headquarter,0.01
headquarterd,0.0
headquartere,0.0
headquartered,0.0
headquarteredin,0.0
headquarterreconciliation,0.0
headquarters,-0.01
headquartershave,0.0
headquatere,0.0
headroom,0.01
headseat,0.0
headset,0.01
headsnatio,0.0
headspace,0.0
headstart,0.0
headstock,0.0
headwater,0.0
headway,0.0
headwind,-0.0
heady,0.0
heag,0.0
heah,-0.01
heal,-0.0
healer,0.0
healing,0.0
healso,0.0
health,0.08
healthand,0.0
healthc,0.0
healthcap,0.0
healthcare,0.03
healthcarehow,0.0
healthcarepersonalise,0.0
healthcareroche,0.0
healthcheck,0.0
healthfood,0.0
healthful,0.0
healthier,0.0
healthiest,0.0
healthily,0.0
healthineer,0.0
healthiness,0.0
healthinvest,0.0
healthlink,0.0
healthone,0.0
healthpoint,0.0
healthrider,0.0
healthspan,0.0
healthworld,0.0
healthy,0.01
healy,0.0
hean,0.0
heaney,0.0
heang,0.0
heap,0.0
hear,0.1
hearaid,0.0
hearcom,0.0
heariingglooss,0.0
hearing,0.14
hearingcare,0.0
hearingplanet,0.0
hearn,0.0
hearst,0.0
heart,0.04
heartbeat,0.0
heartburn,0.0
hearted,0.0
heartedly,0.0
hearten,0.0
heartening,-0.0
heartfelt,-0.01
hearth,-0.02
hearthside,0.0
heartily,-0.01
heartiness,0.0
heartland,0.0
heartwood,-0.0
heartworm,0.0
hearty,0.0
heaslip,0.0
heat,-0.05
heatable,0.0
heated,-0.0
heatedly,0.0
heater,0.01
heathc,0.0
heathcare,0.0
heathcheck,0.0
heather,0.0
heathow,0.0
heathrow,0.0
heating,-0.23
heatpump,0.0
heatseeker,0.0
heatset,0.0
heatshield,0.0
heatshields,0.0
heatwave,0.0
heave,0.0
heaven,0.0
heavenly,0.0
heavier,0.0
heavily,-0.02
heavy,-0.02
heavydrive,0.0
heavyweight,0.0
heb,0.0
hebbal,0.0
hebdo,0.01
hebe,0.0
hebei,0.0
hebel,0.0
heber,0.0
heberer,0.0
heberle,0.03
heberlein,0.03
hebert,0.0
hebich,0.0
hebrew,0.0
hebrón,0.0
hebt,0.0
hebung,0.0
hec,-0.01
hecht,0.02
heck,-0.0
hecker,0.0
heckert,0.01
heckmondwike,0.0
heckner,0.0
heco,0.0
hectare,0.0
hectic,-0.0
hectoliter,0.0
hectolitre,0.0
hector,0.0
hecute,-0.0
heddinge,0.0
hedel,0.0
heden,0.0
hederick,0.0
hedg,0.0
hedge,0.21
hedgeaccounting,0.0
hedged,-0.0
hedgehog,0.0
hedgeincome,0.0
hedgeitsforeigncurrencyriskonspeciﬁcfutureforeigncurrency,0.0
hedgepeth,0.0
hedges,0.0
hedgesgain,0.0
hedgesofanetinvestment,0.0
hedging,0.04
hediger,0.0
hedin,0.0
hedingen,0.0
hedona,0.0
hedrich,0.0
hedvig,0.0
hedwig,0.0
hedy,0.0
hee,0.02
heearne,0.0
heeb,0.0
heed,0.0
heeden,0.0
heeg,-0.01
heeger,0.0
heekyung,0.0
heel,0.0
heeled,0.0
heemang,0.0
heena,0.0
heer,0.0
heera,0.0
heerbrugg,0.03
heerenstegstr,0.0
heerental,-0.01
heerenveen,0.01
heeresstrasse,-0.01
heeresstraße,-0.0
heerikhuizen,0.01
heerlen,0.04
heesen,0.0
heet,0.01
hefei,0.0
hefenhofen,0.0
heffernan,0.0
heffter,0.0
hefner,0.0
heft,0.0
hefti,-0.01
hefty,0.0
heg,0.0
hegarty,0.01
hege,0.0
hegemonic,0.0
hegenheimer,0.0
hegenheimermattweg,0.01
hegetschweiler,0.0
hegewald,0.0
heggli,-0.01
hegglin,0.0
hegi,0.0
hegla,0.0
hegner,0.0
hegyalja,0.0
heh,0.0
heheld,0.0
hehli,0.0
hehn,0.0
hehuan,0.0
hei,0.0
heicz,0.0
heid,0.0
heide,0.0
heidelberg,-0.01
heidelbergcement,0.0
heidelberger,0.0
heideman,0.0
heidemann,0.0
heiden,0.01
heidenhain,0.0
heidenheim,0.0
heidenheimer,0.0
heider,0.0
heidestrasse,0.0
heidi,0.0
heidiland,0.0
heidler,0.0
heidolf,0.0
heidrich,0.0
heidrun,0.0
heidsieck,0.03
heidsiek,0.0
heidu,0.0
heidy,0.0
heierli,0.0
heig,0.0
height,0.01
heighten,-0.01
heightened,-0.0
heights,0.0
heigl,0.0
heijden,0.0
heike,0.0
heikki,0.0
heikle,0.0
heiko,-0.0
heilbronn,0.0
heilhecker,0.0
heilig,0.0
heiligen,-0.0
heiligenhaus,0.0
heiligensetzer,0.0
heilmeyer,0.0
heilmittelinspekto,0.0
heilmittelinspektorat,0.0
heilmittelinspektorate,0.0
heilmittelkontrolle,0.0
heilshorn,0.0
heilungsprozess,0.0
heilwasser,0.0
heim,-0.0
heiman,-0.02
heimat,0.0
heimberg,-0.0
heimer,0.0
heimertingen,0.0
heimgartner,0.0
heimmarkt,0.0
heimple,0.0
heimsheim,-0.01
heimunterhaltungsgeräten,0.0
heimunterhaltungssystem,0.0
heimverwahrer,0.0
hein,0.0
heine,0.0
heineken,0.01
heinemann,0.0
heiner,-0.0
heini,0.0
heinicke,0.01
heiniger,-0.03
heinke,0.0
heino,0.0
heinola,0.0
heinonen,-0.07
heinr,0.01
heinrich,-0.12
heinrichstr,0.0
heinrichstrasse,0.0
heinrichstraße,-0.0
heinsberg,0.0
heiny,-0.01
heinz,-0.02
heinze,-0.0
heinzer,-0.01
heiodoros,0.0
heir,-0.02
heiri,0.0
heirler,0.0
heirs,-0.0
heis,0.0
heiser,0.0
heiss,0.0
heissen,0.0
heisst,0.0
heist,0.0
heit,0.0
heitech,-0.0
heiterschen,0.0
heitersheim,0.0
heitkamp,0.0
heitmann,0.01
heitsanforderungen,0.0
heitsmonitor,0.0
heitz,0.0
heitzer,0.0
heiz,0.0
heizen,0.0
heizkraftwerk,-0.0
heizkörper,-0.01
heiztechnik,0.0
heizung,0.0
heizungen,0.0
heizungssystem,-0.0
heizöl,0.0
hej,0.0
heja,0.0
hejöcsaba,0.0
hektar,0.0
hel,0.0
helbig,0.0
helble,-0.01
helbling,0.0
held,0.0
helder,-0.0
heldto,0.0
heldtomaturity,0.0
helemann,0.0
helen,0.0
helena,0.0
helene,0.0
helenenstr,0.0
helens,0.01
heleny,0.0
helfe,0.0
helfen,0.0
helfenstein,0.0
helfer,0.0
helfet,0.0
helga,0.0
helge,0.0
helgeshøj,0.0
helia,0.0
heliane,0.01
helianthus,0.0
helica,0.0
helical,0.0
helicobacter,0.0
helicoidal,0.0
helicoidally,0.0
helicopter,0.0
helicoverpa,0.0
helier,0.01
helio,0.01
heliodoro,0.0
heliomalt,0.0
helion,0.0
heliopolis,0.0
heliopolitan,0.0
helios,0.0
heliospera,0.0
heliosphera,0.0
heliox,0.0
helipad,0.0
helium,0.0
heliumlecksucher,0.0
helix,0.0
helkijn,0.0
hell,0.0
hella,0.0
hellal,0.01
hellas,-0.0
hellbach,0.0
hellbühl,0.0
helle,-0.03
helleman,0.0
hellemans,0.0
hellenic,-0.0
heller,0.0
hellermeier,0.0
hellerup,0.0
helleup,0.01
hellings,0.0
hellman,0.0
hellmer,0.0
hellmuth,0.0
hello,-0.0
hellofresh,0.0
hellonina,0.0
hellsau,0.0
hellström,0.0
hellweg,-0.12
hellénique,0.0
helm,0.0
helma,0.0
helmet,0.0
helmholtz,0.0
helmitin,0.01
helmond,-0.05
helmsley,0.0
helmsman,0.0
helmstedt,0.0
helmut,-0.02
helmuth,0.0
helnan,0.0
heloderma,0.0
help,0.0
helpdesk,0.0
helped,0.0
helper,-0.0
helpful,-0.0
helpfulness,0.0
helping,0.0
helpless,0.0
helpline,-0.0
helpling,0.0
helppoint,0.0
helps,0.01
helsana,0.0
helse,0.0
helsebygg,0.0
helsen,0.0
helsing,0.0
helsingfor,-0.0
helsinki,-0.01
helsinkistrasse,0.0
helsinn,0.0
helsly,0.0
helsten,0.0
helter,0.0
helv,0.0
helva,0.0
helvea,0.0
helvecura,0.01
helveta,-0.0
helvetas,0.0
helvetia,0.01
helvetiae,0.0
helvetic,0.0
helvetica,0.0
helveticus,0.0
helveticwind,0.0
helvetische,0.0
helvoet,0.04
helvticwind,0.0
helvétique,0.0
helwan,0.0
helwig,0.0
hem,0.0
hemagglutinin,0.0
hemair,0.0
hemajet,0.0
hemant,0.0
hemastaseology,0.0
hematin,0.0
hematite,0.0
hemato,0.0
hematocrit,0.0
hematol,0.0
hematologic,0.0
hematological,0.0
hematologist,0.0
hematology,0.0
hematopoiesis,0.0
hematopoietic,0.0
hematoxylin,0.0
heme,-0.01
hemel,0.01
hemer,0.0
hemisphere,0.01
hemken,0.0
hemlibra,0.0
hemlock,0.0
hemm,0.0
hemmer,0.0
hemmi,0.0
hemocare,0.0
hemocue,0.0
hemodialysis,0.0
hemodyalisis,0.0
hemodynamic,0.0
hemodynamically,0.0
hemoglobin,0.0
hemoglobinuria,0.0
hemolytic,0.0
hemophilia,0.0
hemorrhage,0.0
hemorrhagia,0.0
hemorrhagic,0.0
hemostatic,0.0
hemp,0.0
hempel,0.0
hempstead,0.01
hemro,0.0
hemu,0.0
hen,-0.01
henan,0.0
henare,0.0
henares,0.0
henau,0.0
henceadministrativeexpense,0.0
henceforth,-0.0
henceforward,0.0
henceinto,0.0
hencethe,0.0
henchoz,-0.01
henck,0.0
hencken,0.0
hend,0.0
hender,0.0
henderson,0.0
hendrik,0.0
hendriks,0.0
hendriksen,0.0
hendrix,0.0
hene,0.0
heneghan,0.0
henergie,0.0
heng,0.01
hengar,0.0
hengarner,0.0
hengartn,0.01
hengartner,0.04
hengda,0.0
hengdeli,0.0
henge,0.0
hengeler,0.0
hengelo,0.0
hengersberg,0.0
hengistbury,0.0
hengli,0.0
hengmao,0.0
hengqin,0.0
hengrui,0.0
hengst,0.0
hengxe,0.0
hengxin,0.0
henheim,0.0
henjo,0.0
henke,0.0
henkel,-0.0
henkell,0.0
henley,0.0
henn,0.0
henna,0.0
hennadiy,0.0
henne,0.01
hennecke,0.01
henneman,0.0
hennepin,0.0
henner,0.0
hennerke,0.0
hennerkes,0.0
hennes,0.0
hennessey,0.0
hennessy,-0.0
henney,0.0
hennie,0.0
hennig,0.0
henniger,0.04
hennigsdorf,-0.0
henning,0.01
henninger,0.0
henri,-0.03
henric,0.0
henrich,0.01
henrichi,0.0
henricson,0.0
henricus,0.0
henrietta,-0.03
henriette,0.0
henrik,0.0
henriksson,0.0
henrique,0.0
henrotte,-0.0
henry,0.03
henschel,0.0
hensel,0.0
henseler,0.0
hensibility,0.0
hensive,-0.01
hensively,0.0
hensoldt,0.0
henss,0.0
henstein,0.0
hent,0.0
hentesaru,0.0
hentsch,-0.03
hentschel,0.0
hentschker,0.0
henz,-0.04
henzi,-0.04
henzinger,0.0
henzler,0.0
heor,0.0
hep,0.0
heparin,0.0
hepatectomy,0.0
hepatex,0.0
hepatic,0.0
hepatitis,0.01
hepatobiliary,0.0
hepatocarcinoma,0.0
hepatocellular,0.0
hepatocyte,0.0
hepatologist,0.0
hepatology,0.0
hepatorenal,0.0
hepburn,0.0
hepcidin,0.0
heppner,0.0
hepreviously,0.0
heptagon,0.0
heptare,0.0
heptares,0.0
hepton,0.0
hera,0.0
herabgesetzt,0.0
herabsetzung,0.0
herabzusetzen,0.0
heracle,0.0
heraclitus,0.0
heraeus,0.01
herakle,0.0
herakles,0.0
heraklion,0.0
herald,0.0
heralding,0.0
heraus,0.0
herausforderung,-0.0
herausforderungen,0.0
herausgeber,0.0
herausragende,0.0
herausragenden,0.0
herb,0.0
herbaceous,0.0
herbal,-0.11
herbalist,0.0
herbe,0.0
herbert,-0.07
herbertl,0.0
herbertsson,0.0
herbette,0.0
herbicide,0.01
herbicideaxial,0.0
herblinger,-0.0
herbst,0.0
herbstreit,0.0
herby,0.0
herceg,0.0
hercegovina,0.0
herceptin,0.0
hercule,0.0
herculean,0.0
hercules,-0.0
herculex,0.0
herculi,-0.03
herculis,-0.01
herd,0.0
herdecke,0.0
herden,0.0
herder,0.0
herdern,0.0
herdsman,0.0
here,0.0
hereand,0.0
hereare,0.0
hereaus,0.0
herecorrespond,0.0
heredia,0.01
hereditary,0.0
heredity,0.0
herefore,0.0
hereinabove,0.0
hereinaft,0.0
hereinafter,-0.01
hereinbefore,0.0
hereinunder,0.0
heren,0.0
herence,-0.0
herengracht,0.0
herent,-0.11
herently,0.0
hereof,0.0
hereto,0.0
heretofore,0.0
hereunder,0.0
herewith,0.0
herfeld,-0.01
herford,0.0
hergestellt,0.0
hergiswil,0.03
hergiswilbasle,0.0
hergiswilreport,0.0
hergt,0.0
herguth,0.0
heri,0.01
heribert,0.01
hering,0.0
heriot,0.0
heriotdale,-0.02
heriott,0.0
herisau,0.11
heritability,0.0
heritable,0.0
heritage,-0.0
heritagerich,0.0
heritance,0.0
herite,0.0
herkömmliche,0.0
herkömmlichen,0.0
herland,0.0
herlaufe,0.0
herleitung,0.0
herlev,0.0
herlig,-0.01
herlings,0.0
herlitz,-0.21
herliz,-0.0
herman,0.0
hermandad,0.0
hermann,-0.0
hermano,0.0
hermansson,0.0
herme,0.0
hermes,-0.0
hermetic,0.0
hermetically,0.0
hermetisch,0.0
herminia,0.0
hermit,0.0
hermitage,0.0
hermosillo,0.0
hermès,0.0
hermés,0.0
herna,0.0
hernan,0.0
hernandez,0.0
hernando,0.0
herne,-0.0
hernia,0.0
herniation,0.0
herning,0.0
hernández,0.0
hero,-0.03
heroic,0.0
heroin,0.0
heroine,0.0
heroism,0.0
herold,0.0
heron,0.0
herosé,0.0
herpatch,0.0
herpe,0.0
herpes,0.0
herpetic,0.0
herr,0.0
herre,0.0
herrel,0.0
herren,0.0
herrenbrück,0.0
herrengasse,0.0
herrenknecht,0.0
herrenmatt,0.0
herrenschwanden,-0.01
herrera,0.0
herreros,0.0
herreweghe,0.0
herriman,0.0
herriot,0.0
herrliberg,0.0
herrling,0.0
herrljunga,0.0
herrmann,0.0
herrn,0.0
herrschten,0.0
herschel,0.0
herselt,0.0
hershey,0.0
herstellanlage,0.0
herstellanlagen,0.0
herstellen,0.0
hersteller,0.0
herstellergruppe,0.0
herstellern,0.0
herstellfehler,0.0
herstellkosten,0.0
herstellprozesse,0.0
herstellprozessen,0.0
herstellt,0.0
herstellung,0.01
herstellungskosten,0.0
hert,0.0
herta,0.0
hertel,-0.0
herten,-0.0
hertensteinstrasse,0.0
hertford,0.0
hertfordshire,0.0
hertha,0.0
hertig,-0.0
hertistrasse,0.0
hertli,0.0
